"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
167,2013,3,7,22,363,452,126,210,4000,84,7.5,998.3,-1.2,0,"NE",1.3,"Aotizhongxin"
168,2013,3,7,23,376,426,128,209,3799,84,6.6,998.4,-0.9,0,"E",0.1,"Aotizhongxin"
169,2013,3,8,0,344,389,107,195,3799,84,4.1,998.2,-1.3,0,"ESE",0,"Aotizhongxin"
170,2013,3,8,1,339,370,90,177,4099,84,3.3,998.5,-1.7,0,"N",0.9,"Aotizhongxin"
171,2013,3,8,2,339,400,NA,162,3899,84,2.5,998.2,-1.9,0,"SW",0.8,"Aotizhongxin"
172,2013,3,8,3,324,373,71,154,NA,84,1.8,997.9,-1.8,0,"N",0,"Aotizhongxin"
173,2013,3,8,4,322,345,62,NA,3299,84,1.3,998.5,-1.8,0,"W",1,"Aotizhongxin"
174,2013,3,8,5,315,346,47,144,3200,84,1.4,999,-1.5,0,"SW",0.8,"Aotizhongxin"
175,2013,3,8,6,310,327,45,146,3299,84,1.1,999.7,-1.8,0,"WSW",0.8,"Aotizhongxin"
176,2013,3,8,7,309,318,44,145,4099,84,5.7,1000.4,0.5,0,"NNE",1,"Aotizhongxin"
177,2013,3,8,8,310,337,88,137,4900,84,10.9,1000.8,1.4,0,"SE",0.7,"Aotizhongxin"
178,2013,3,8,9,326,371,144,149,5200,84,16.9,1001.1,-0.4,0,"E",1,"Aotizhongxin"
179,2013,3,8,10,326,844,125.9496,179.2269,NA,84,19.1,1000.9,-0.4,0,"SSW",1.9,"Aotizhongxin"
180,2013,3,8,11,219,362,83,160,3100,84,20.5,1000.5,-3.3,0,"SSW",4.4,"Aotizhongxin"
181,2013,3,8,12,104,194,37,101,1399,84,21.7,999.4,-2.3,0,"S",3,"Aotizhongxin"
182,2013,3,8,13,121,225,40,96,1300,84,22.5,998.2,-2.3,0,"S",3.3,"Aotizhongxin"
183,2013,3,8,14,184,348,49,104,1800,84,17.4,998.3,1.4,0,"ESE",4.5,"Aotizhongxin"
184,2013,3,8,15,330,508,102,139,3600,84,13.9,999.5,1.2,0,"ESE",2.7,"Aotizhongxin"
185,2013,3,8,16,172,284,84,84,1700,84,11.9,1000.2,0,0,"ESE",2.6,"Aotizhongxin"
186,2013,3,8,17,114,181,68,68,1100,68,10.3,999.9,-0.5,0,"SE",2.8,"Aotizhongxin"
187,2013,3,8,18,82,128,55,63,900,68,9.3,1000.6,-0.9,0,"S",1.4,"Aotizhongxin"
188,2013,3,8,19,84,123,46,73,1100,68,8,1000.5,-0.3,0,"NE",0.8,"Aotizhongxin"
189,2013,3,8,20,91,104,48,65,1000,68,7.9,1000.4,-1.6,0,"SSW",1.4,"Aotizhongxin"
190,2013,3,8,21,81,87,43,61,1100,68,7.2,1000,-1.5,0,"ENE",1.6,"Aotizhongxin"
191,2013,3,8,22,90,102,45,68,1399,68,6.3,999,-3.4,0,"E",0.9,"Aotizhongxin"
192,2013,3,8,23,79,85,53,63,1500,68,5.7,997.7,-3.4,0,"SSW",1,"Aotizhongxin"
193,2013,3,9,0,49,67,53,70,1600,68,3.6,996.1,-2.6,0,"W",0.6,"Aotizhongxin"
194,2013,3,9,1,89,91,54,84,1899,68,2.1,994.9,-2.6,0,"W",1.1,"Aotizhongxin"
195,2013,3,9,2,89,97,44,97,2299,68,1.4,994.1,-3.1,0,"N",0,"Aotizhongxin"
196,2013,3,9,3,98,125,42,94,2299,68,1.1,993,-3.2,0,"NE",1.4,"Aotizhongxin"
197,2013,3,9,4,97,118,52,97,2399,68,1.8,992,-2.3,0,"E",0,"Aotizhongxin"
198,2013,3,9,5,102,123,52,93,2500,68,3.2,992,-2.8,0,"NE",1.3,"Aotizhongxin"
199,2013,3,9,6,110,153,44,83,2600,68,2.8,992.2,-2.5,0,"NE",1,"Aotizhongxin"
200,2013,3,9,7,108,143,51,85,2100,68,4.6,992.9,-2.1,0,"NE",1.8,"Aotizhongxin"
201,2013,3,9,8,104,139,70,82,2100,68,8.4,994.1,-1.7,0,"E",2.6,"Aotizhongxin"
202,2013,3,9,9,113,166,108,86,1899,68,16.3,995.9,-0.4,0,"NNW",3.3,"Aotizhongxin"
203,2013,3,9,10,145,272,122,86,2200,68,16.7,998.3,-4.6,0,"NNW",7.7,"Aotizhongxin"
204,2013,3,9,11,69,587,50,21,400,68,14.3,1001.3,-9.1,0,"NNW",7.4,"Aotizhongxin"
205,2013,3,9,12,78,NA,10,10,300,68,12.4,1004.3,-14.4,0,"NW",7.9,"Aotizhongxin"
206,2013,3,9,13,49,628,4,7,300,76,10.3,1006.5,-17,0,"NNW",7.2,"Aotizhongxin"
207,2013,3,9,14,47,662,3,6,300,81,10.5,1008.1,-16.8,0,"NNW",6.7,"Aotizhongxin"
208,2013,3,9,15,28,443,3,8,300,81,10.2,1009.4,-17.1,0,"N",3.9,"Aotizhongxin"
209,2013,3,9,16,21,263,3,9,300,81,10.5,1010.8,-17.8,0,"N",4.8,"Aotizhongxin"
210,2013,3,9,17,14,251,4,9,300,81,8.6,1013,-18.3,0,"NNE",4.8,"Aotizhongxin"
211,2013,3,9,18,17,205,4,10,300,81,7.4,1015.9,-19.3,0,"NNE",4.8,"Aotizhongxin"
212,2013,3,9,19,15,107,5,10,400,81,6.4,1018.1,-18.4,0,"N",3.5,"Aotizhongxin"
213,2013,3,9,20,18,104,4,7,400,82,5.6,1019.7,-18.3,0,"N",4.5,"Aotizhongxin"
214,2013,3,9,21,12,58,4,8,400,82,4.8,1020.3,-17.6,0,"N",3.3,"Aotizhongxin"
215,2013,3,9,22,11,34,6,8,300,82,3.8,1021.2,-17.8,0,"NNE",1.2,"Aotizhongxin"
216,2013,3,9,23,6,19,8,10,400,82,0.8,1021.3,-14.1,0,"SSE",0.6,"Aotizhongxin"
217,2013,3,10,0,11,15,6,16,400,82,-0.5,1020.8,-13.4,0,"N",0,"Aotizhongxin"
218,2013,3,10,1,11,16,10,25,400,82,-0.2,1021.1,-11.6,0,"W",1,"Aotizhongxin"
219,2013,3,10,2,6,18,14,41,400,82,-2.1,1020.9,-11.7,0,"NNE",0.7,"Aotizhongxin"
220,2013,3,10,3,10,25,17,55,500,82,-2,1021.1,-11.8,0,"NNW",1.2,"Aotizhongxin"
221,2013,3,10,4,18,63,17,76,500,82,-1.3,1021.9,-14.8,0,"NNE",0,"Aotizhongxin"
222,2013,3,10,5,21,35,18,80,700,82,-1.8,1022,-10.9,0,"W",1.7,"Aotizhongxin"
223,2013,3,10,6,18,21,21,73,800,82,-2,1022.5,-11.8,0,"N",0,"Aotizhongxin"
224,2013,3,10,7,24,46,21,82,1500,82,3.5,1023.2,-14.7,0,"SSW",2.3,"Aotizhongxin"
225,2013,3,10,8,31,74,33,84,1300,82,5.3,1023.5,-15.9,0,"SW",4.6,"Aotizhongxin"
226,2013,3,10,9,26,75,34,69,900,82,6.8,1023.1,-15.9,0,"SSW",5.2,"Aotizhongxin"
227,2013,3,10,10,27,63,28,55,700,82,8.3,1022.4,-14.7,0,"SSW",4.6,"Aotizhongxin"
228,2013,3,10,11,30,59,20,40,800,82,9.8,1021.9,-14.2,0,"S",2.7,"Aotizhongxin"
229,2013,3,10,12,28,56,21,34,700,82,10.4,1021,-14.4,0,"SSW",0.4,"Aotizhongxin"
230,2013,3,10,13,34,52,20,30,600,82,11.2,1020,-13.8,0,"S",2.8,"Aotizhongxin"
231,2013,3,10,14,28,54,17,28,500,82,11.4,1019,-13.6,0,"SSW",4,"Aotizhongxin"
232,2013,3,10,15,37,71,17,27,500,82,11.3,1018.7,-14.5,0,"SW",4.5,"Aotizhongxin"
233,2013,3,10,16,36,94,18,26,500,84,10.4,1018.3,-13.7,0,"SW",4.1,"Aotizhongxin"
234,2013,3,10,17,38,117,25,33,500,84,9.1,1018.2,-13.4,0,"SSW",4.4,"Aotizhongxin"
235,2013,3,10,18,44,106,27,34,600,84,8.2,1018.5,-12.3,0,"SSW",2.6,"Aotizhongxin"
236,2013,3,10,19,60,102,28,39,700,84,7.7,1018.8,-11.1,0,"SSW",2.3,"Aotizhongxin"
237,2013,3,10,20,70,115,33,61,800,84,7.4,1018.8,-10.9,0,"S",3.5,"Aotizhongxin"
238,2013,3,10,21,64,114,28,62,800,84,6.5,1018.9,-10.3,0,"SSW",2.7,"Aotizhongxin"
239,2013,3,10,22,70,123,31,60,900,84,5.9,1018.5,-10,0,"SW",2.4,"Aotizhongxin"
240,2013,3,10,23,81,140,46,62,1000,84,3,1018.7,-9,0,"SSW",0.9,"Aotizhongxin"
241,2013,3,11,0,90,147,55,69,1100,84,0.3,1018.5,-8.7,0,"SW",1.4,"Aotizhongxin"
242,2013,3,11,1,95,156,57,78,1100,84,-0.7,1018,-7.3,0,"SW",0.7,"Aotizhongxin"
243,2013,3,11,2,95,140,53,76,1100,84,-1.7,1017.4,-7,0,"WNW",0.5,"Aotizhongxin"
244,2013,3,11,3,96,138,56,78,1100,84,-2.1,1017.2,-6.5,0,"N",0.6,"Aotizhongxin"
245,2013,3,11,4,97,140,55,80,1100,84,-1.6,1016.9,-7.9,0,"NNE",1.1,"Aotizhongxin"
246,2013,3,11,5,106,146,49,76,1200,84,-2.3,1016.9,-8,0,"SE",0.1,"Aotizhongxin"
247,2013,3,11,6,114,147,40,76,1600,84,-2.1,1017,-8,0,"NE",0.9,"Aotizhongxin"
248,2013,3,11,7,112,155,62,77,2100,84,1.3,1017.4,-8.3,0,"NNE",1.9,"Aotizhongxin"
249,2013,3,11,8,113,184,71,77,2600,84,3.1,1017.5,-8.6,0,"NE",1.8,"Aotizhongxin"
250,2013,3,11,9,120,196,96,89,2500,84,4.6,1016.8,-8.2,0,"NE",1.8,"Aotizhongxin"
251,2013,3,11,10,141,205,102,97,2500,84,6.7,1016,-8.1,0,"NNE",1.4,"Aotizhongxin"
252,2013,3,11,11,140,198,96,105,2299,84,7.6,1015,-8.1,0,"N",1.3,"Aotizhongxin"
253,2013,3,11,12,149,207,99,118,2200,84,9.7,1013.4,-7.5,0,"NNW",1.6,"Aotizhongxin"
254,2013,3,11,13,150,189,114,124,2100,84,11.3,1012.3,-7.1,0,"S",3.5,"Aotizhongxin"
255,2013,3,11,14,114,151,99,80,1100,84,11.4,1010.9,-7.5,0,"SSE",2.5,"Aotizhongxin"
256,2013,3,11,15,106,133,96,69,1000,84,10.7,1010.3,-6.2,0,"SSW",2.1,"Aotizhongxin"
257,2013,3,11,16,113,162,109,76,1100,76,10.4,1009.5,-6.5,0,"SSW",3.4,"Aotizhongxin"
258,2013,3,11,17,132,198,148,90,1700,76,9.7,1009.7,-5.8,0,"SSW",2.1,"Aotizhongxin"
259,2013,3,11,18,149,253,161,100,2100,71,9.7,1009.8,-5.1,0,"S",2,"Aotizhongxin"
260,2013,3,11,19,144,233,90,98,1500,51,9.6,1010,-4.4,0,"S",1.5,"Aotizhongxin"
261,2013,3,11,20,156,214,103,116,1899,47,9.8,1010.4,-2.8,0,"SSE",1.3,"Aotizhongxin"
262,2013,3,11,21,174,246,124,121,2200,47,9.6,1009.8,-2.7,0,"SSW",1.5,"Aotizhongxin"
263,2013,3,11,22,152,196,88,109,1600,47,9.3,1009.2,-4,0,"SSW",1.5,"Aotizhongxin"
264,2013,3,11,23,113,145,62,97,1300,47,8.6,1008,-4.6,0,"SSE",1.1,"Aotizhongxin"
265,2013,3,12,0,89,124,50,80,1100,47,6.3,1007.5,-2.8,0,"WNW",1,"Aotizhongxin"
266,2013,3,12,1,106,161,56,91,1600,47,4.8,1006.8,-2.8,0,"SSE",0,"Aotizhongxin"
267,2013,3,12,2,125,159,56,86,1899,47,5.3,1005.8,-1,0,"ESE",0.2,"Aotizhongxin"
268,2013,3,12,3,117,127,73,81,NA,47,6.4,1005.8,-1,0.1,"N",2.2,"Aotizhongxin"
269,2013,3,12,4,112,140,68,81,1399,47,4.3,1006.3,1.5,0.4,"E",0.9,"Aotizhongxin"
270,2013,3,12,5,140,237,34,74,2100,47,4.7,1006.1,1.5,0.1,"NNE",1.3,"Aotizhongxin"
271,2013,3,12,6,146,165,22,66,2100,47,4.1,1006.2,2.6,0.9,"W",1,"Aotizhongxin"
272,2013,3,12,7,115,121,21,77,2100,47,3.5,1006.9,2.2,0.9,"NW",1.4,"Aotizhongxin"
273,2013,3,12,8,120,122,17,78,1600,47,3.1,1006.9,1.9,0.4,"N",1.5,"Aotizhongxin"
274,2013,3,12,9,116,90,16,76,1600,47,3.4,1006.6,2.2,0,"NNE",1.3,"Aotizhongxin"
275,2013,3,12,10,123,94,16,71,1700,47,3.7,1006.8,2.2,0,"N",0.9,"Aotizhongxin"
276,2013,3,12,11,130,104,16,69,1800,47,4.4,1006.5,2.6,0,"NNE",1.4,"Aotizhongxin"
277,2013,3,12,12,132,87,14,75,1600,47,4.8,1006.8,2.2,0,"N",1.5,"Aotizhongxin"
278,2013,3,12,13,129,84,15,68,1500,47,5.3,1006.6,2.8,0.1,"NE",1.8,"Aotizhongxin"
279,2013,3,12,14,139,102,15,67,1600,47,5.6,1007.1,2.9,0,"NNE",1.6,"Aotizhongxin"
280,2013,3,12,15,135,93,15,63,1600,39,6.4,1007.6,3.2,0,"N",1.5,"Aotizhongxin"
281,2013,3,12,16,133,102,17,63,1500,28,6.6,1008.1,3.2,0,"S",0.6,"Aotizhongxin"
282,2013,3,12,17,141,107,19,70,1600,21,6.4,1009.4,3.4,0,"E",1.4,"Aotizhongxin"
283,2013,3,12,18,124,131,21,79,1800,20,5.8,1011.1,3.1,0,"E",0.4,"Aotizhongxin"
284,2013,3,12,19,137,140,20,75,2000,12,3.3,1012.5,2.1,0,"WSW",0.5,"Aotizhongxin"
285,2013,3,12,20,160,140,17,74,1800,12,2.9,1014.1,2.2,0,"N",0.7,"Aotizhongxin"
286,2013,3,12,21,140,101,16,68,1700,12,3.6,1015.5,2.6,0,"NNE",0.8,"Aotizhongxin"
287,2013,3,12,22,88,31,16,63,1100,12,1.9,1016.7,1.3,0,"N",1.2,"Aotizhongxin"
288,2013,3,12,23,50,50,30,54,800,17,3.8,1017.7,-5.7,0,"NNE",0.9,"Aotizhongxin"
289,2013,3,13,0,22,22,28,21,400,56,3.4,1018.5,-7.1,0,"NNW",0.9,"Aotizhongxin"
290,2013,3,13,1,10,10,16,14,300,68,2.7,1018.9,-9,0,"NNE",2.1,"Aotizhongxin"
291,2013,3,13,2,10,10,12,16,300,68,2.8,1019.3,-8.9,0,"N",2.4,"Aotizhongxin"
292,2013,3,13,3,7,7,11,15,300,69,2.4,1019.7,-8.6,0,"N",1.3,"Aotizhongxin"
293,2013,3,13,4,11,11,11,16,400,69,0.3,1020.5,-7.5,0,"NW",0.9,"Aotizhongxin"
294,2013,3,13,5,3,6,13,20,400,69,-0.9,1021,-8.1,0,"NNE",0.9,"Aotizhongxin"
295,2013,3,13,6,3,6,17,24,500,69,0.8,1022.2,-8.5,0,"NNE",1.6,"Aotizhongxin"
296,2013,3,13,7,3,8,21,40,600,69,3.7,1023.3,-10,0,"NNE",2.9,"Aotizhongxin"
297,2013,3,13,8,8,18,35,62,700,69,4.8,1024.6,-13.6,0,"NNE",3.3,"Aotizhongxin"
298,2013,3,13,9,20,24,27,43,600,69,5.5,1025.2,-10.7,0,"ENE",3.9,"Aotizhongxin"
299,2013,3,13,10,16,25,22,32,500,69,6.4,1025.2,-11.3,0,"ENE",2.6,"Aotizhongxin"
300,2013,3,13,11,14,6,14,26,400,69,6.6,1024.4,-12.6,0,"NE",3.6,"Aotizhongxin"
301,2013,3,13,12,12,6,10,19,400,71,7.6,1023.7,-11.7,0,"ENE",3.5,"Aotizhongxin"
302,2013,3,13,13,17,6,11,24,400,71,8.5,1022.9,-13.2,0,"E",2.3,"Aotizhongxin"
303,2013,3,13,14,15,6,10,19,400,77,9.5,1022.2,-14.4,0,"NE",1.6,"Aotizhongxin"
304,2013,3,13,15,3,9,11,24,400,77,9.7,1021.7,-13.5,0,"SW",2,"Aotizhongxin"
305,2013,3,13,16,3,6,11,26,400,77,9.1,1021.9,-12.1,0,"S",1.8,"Aotizhongxin"
306,2013,3,13,17,3,11,12,37,500,77,7.1,1022.3,-10.7,0,"SSW",2.7,"Aotizhongxin"
307,2013,3,13,18,23,38,12,52,600,77,6.1,1022.8,-9,0,"SSW",2.5,"Aotizhongxin"
308,2013,3,13,19,31,59,15,64,700,77,5.5,1023.5,-8.8,0,"S",1.5,"Aotizhongxin"
309,2013,3,13,20,37,47,16,64,700,77,5,1023.7,-9.6,0,"SSW",2.9,"Aotizhongxin"
310,2013,3,13,21,35,39,16,67,700,77,4.8,1024,-8.7,0,"SSW",3.2,"Aotizhongxin"
311,2013,3,13,22,37,39,18,67,700,77,4,1023.8,-8.1,0,"SSW",3.2,"Aotizhongxin"
312,2013,3,13,23,42,45,21,74,800,77,2.9,1024.1,-5.5,0,"S",2.3,"Aotizhongxin"
313,2013,3,14,0,62,113,19,71,1100,77,2.5,1024.2,-3.8,0,"SSW",2.4,"Aotizhongxin"
314,2013,3,14,1,71,88,11,67,1399,77,1.6,1024.5,-4.1,0,"SSW",1,"Aotizhongxin"
315,2013,3,14,2,60,66,10,65,1399,77,1.3,1023.9,-4.6,0,"SSW",1.5,"Aotizhongxin"
316,2013,3,14,3,65,53,11,60,1200,77,-0.1,1023.8,-4.7,0,"WNW",0.5,"Aotizhongxin"
317,2013,3,14,4,49,53,12,57,1200,77,-0.5,1023.9,-3.9,0,"NE",2.4,"Aotizhongxin"
318,2013,3,14,5,72,77,12,67,1500,77,-0.8,1024.3,-4,0,"NNE",1.9,"Aotizhongxin"
319,2013,3,14,6,73,75,10,64,1600,77,-0.8,1024.3,-4.2,0,"NNE",2.2,"Aotizhongxin"
320,2013,3,14,7,69,77,10,55,1399,77,-0.4,1024.6,-4.1,0,"NE",2.1,"Aotizhongxin"
321,2013,3,14,8,72,81,11,54,1500,77,0.5,1024.9,-4.2,0,"NW",2.3,"Aotizhongxin"
322,2013,3,14,9,84,95,22,57,1500,77,2.2,1024.3,-4.1,0,"NW",1.5,"Aotizhongxin"
323,2013,3,14,10,101,117,57,61,1600,77,3.9,1023.4,-3.9,0,"WSW",1.7,"Aotizhongxin"
324,2013,3,14,11,111,112,67,66,1600,77,5.5,1022.3,-3.6,0,"S",1.2,"Aotizhongxin"
325,2013,3,14,12,97,125,61,77,1700,77,7.2,1021.3,-3.7,0,"SW",3.4,"Aotizhongxin"
326,2013,3,14,13,104,117,65,78,1399,77,8.7,1020,-3.8,0,"S",3.3,"Aotizhongxin"
327,2013,3,14,14,108,115,111,60,900,74,9.9,1019.4,-4.5,0,"SSW",3.8,"Aotizhongxin"
328,2013,3,14,15,105,112,116,56,1000,74,9.3,1018.7,-4.3,0,"S",3.2,"Aotizhongxin"
329,2013,3,14,16,105,115,112,60,1000,64,8.6,1018.1,-3.9,0,"SSW",3.1,"Aotizhongxin"
330,2013,3,14,17,106,126,113,66,1000,52,7.6,1018.3,-3.6,0,"SSW",3.5,"Aotizhongxin"
331,2013,3,14,18,115,136,99,74,1100,52,6.8,1018.4,-2.9,0,"SSW",1.6,"Aotizhongxin"
332,2013,3,14,19,119,137,74,78,1100,52,6.2,1018.4,-2.7,0,"S",1.3,"Aotizhongxin"
